Row ID,Order ID,Order Date,On Truck Scan Date,Ship Mode
6862,CA-2020-128965,17/4/2020,24/04/2020,Standard Processing
6863,CA-2020-128965,17/4/2020,24/04/2020,Standard Processing
9588,US-2020-129203,17/4/2020,24/04/2020,Standard Processing
6033,CA-2020-104010,23/4/2020,27/04/2020,Express
6596,CA-2020-157112,23/4/2020,27/04/2020,Express
6597,CA-2020-157112,23/4/2020,27/04/2020,Express
8592,CA-2020-101700,23/4/2020,27/04/2020,Express
8593,CA-2020-101700,23/4/2020,27/04/2020,Express
1685,CA-2020-149489,24/4/2020,27/04/2020,Express
1686,CA-2020-149489,24/4/2020,27/04/2020,Express
1687,CA-2020-149489,24/4/2020,27/04/2020,Express
5978,CA-2020-116953,24/4/2020,27/04/2020,Express
6024,US-2020-128832,24/4/2020,27/04/2020,Express
6766,CA-2020-100615,20/4/2020,27/04/2020,Standard Processing
6767,CA-2020-100615,20/4/2020,27/04/2020,Standard Processing
6768,CA-2020-100615,20/4/2020,27/04/2020,Standard Processing
7595,CA-2020-119655,20/4/2020,27/04/2020,Standard Processing
7596,CA-2020-119655,20/4/2020,27/04/2020,Standard Processing
5108,CA-2020-132213,25/4/2020,29/04/2020,Express
5109,CA-2020-132213,25/4/2020,29/04/2020,Express
1359,CA-2020-160045,26/4/2020,29/04/2020,Express
4637,CA-2020-168228,27/4/2020,29/04/2020,Express
4638,CA-2020-168228,27/4/2020,29/04/2020,Express
4639,CA-2020-168228,27/4/2020,29/04/2020,Express
177,US-2020-152366,21/4/2020,29/04/2020,Standard Processing
3867,CA-2020-146360,23/4/2020,29/04/2020,Standard Processing
7241,CA-2020-136651,23/4/2020,29/04/2020,Standard Processing
7242,CA-2020-136651,23/4/2020,29/04/2020,Standard Processing
7243,CA-2020-136651,23/4/2020,29/04/2020,Standard Processing
2239,CA-2020-166849,20/4/2020,29/04/2020,Standard Processing
1103,US-2020-145863,21/4/2020,29/04/2020,Standard Processing
1104,US-2020-145863,21/4/2020,29/04/2020,Standard Processing
3027,CA-2020-169054,22/4/2020,29/04/2020,Standard Processing
8280,CA-2020-146192,22/4/2020,29/04/2020,Standard Processing
8470,US-2020-132031,23/4/2020,29/04/2020,Standard Processing
8471,US-2020-132031,23/4/2020,29/04/2020,Standard Processing
8472,US-2020-132031,23/4/2020,29/04/2020,Standard Processing
8473,US-2020-132031,23/4/2020,29/04/2020,Standard Processing
5527,CA-2020-166933,24/4/2020,29/04/2020,Standard Processing
6888,CA-2020-120222,25/4/2020,29/04/2020,Standard Processing
6889,CA-2020-120222,25/4/2020,29/04/2020,Standard Processing
7172,CA-2020-125381,25/4/2020,01/05/2020,Standard Processing
8974,CA-2020-159226,25/4/2020,01/05/2020,Standard Processing
2600,CA-2020-108553,23/4/2020,01/05/2020,Standard Processing
2601,CA-2020-108553,23/4/2020,01/05/2020,Standard Processing
3656,CA-2020-168102,24/4/2020,01/05/2020,Standard Processing
8200,CA-2020-125269,24/4/2020,01/05/2020,Standard Processing
8201,CA-2020-125269,24/4/2020,01/05/2020,Standard Processing
4551,US-2020-107636,30/4/2020,04/05/2020,Express
9335,CA-2020-110198,1/5/2020,04/05/2020,Express
9336,CA-2020-110198,1/5/2020,04/05/2020,Express
5075,CA-2020-151071,25/4/2020,04/05/2020,Standard Processing
5434,CA-2020-129707,25/4/2020,04/05/2020,Standard Processing
3098,CA-2020-135692,27/4/2020,04/05/2020,Standard Processing
3099,CA-2020-135692,27/4/2020,04/05/2020,Standard Processing
5286,CA-2020-105991,5/5/2020,06/05/2020,Express
5287,CA-2020-105991,5/5/2020,06/05/2020,Express
5288,CA-2020-105991,5/5/2020,06/05/2020,Express
6305,CA-2020-107552,5/5/2020,06/05/2020,Express
6635,CA-2020-144498,6/5/2020,06/05/2020,Express
6636,CA-2020-144498,6/5/2020,06/05/2020,Express
6637,CA-2020-144498,6/5/2020,06/05/2020,Express
1728,US-2020-164056,29/4/2020,06/05/2020,Standard Processing
1491,CA-2020-151911,30/4/2020,06/05/2020,Standard Processing
2961,CA-2020-143665,26/4/2020,06/05/2020,Standard Processing
2962,CA-2020-143665,26/4/2020,06/05/2020,Standard Processing
8638,CA-2020-151281,27/4/2020,06/05/2020,Standard Processing
5455,CA-2020-160962,28/4/2020,06/05/2020,Standard Processing
5456,CA-2020-160962,28/4/2020,06/05/2020,Standard Processing
8087,CA-2020-120894,28/4/2020,06/05/2020,Standard Processing
8365,CA-2020-137631,28/4/2020,06/05/2020,Standard Processing
7157,CA-2020-126718,29/4/2020,06/05/2020,Standard Processing
1915,CA-2020-124597,30/4/2020,06/05/2020,Standard Processing
1916,CA-2020-124597,30/4/2020,06/05/2020,Standard Processing
1917,CA-2020-124597,30/4/2020,06/05/2020,Standard Processing
2779,CA-2020-108322,30/4/2020,06/05/2020,Standard Processing
2780,CA-2020-108322,30/4/2020,06/05/2020,Standard Processing
4758,US-2020-144582,30/4/2020,06/05/2020,Standard Processing
5289,US-2020-136784,30/4/2020,06/05/2020,Standard Processing
5314,CA-2020-137876,30/4/2020,06/05/2020,Standard Processing
5315,CA-2020-137876,30/4/2020,06/05/2020,Standard Processing
5526,CA-2020-154501,30/4/2020,06/05/2020,Standard Processing
7183,CA-2020-150609,30/4/2020,06/05/2020,Standard Processing
8564,US-2020-108315,30/4/2020,06/05/2020,Standard Processing
8565,US-2020-108315,30/4/2020,06/05/2020,Standard Processing
3896,CA-2020-110212,1/5/2020,06/05/2020,Standard Processing
2518,CA-2020-123134,2/5/2020,06/05/2020,Standard Processing
2781,CA-2020-167668,6/5/2020,08/05/2020,Express
6913,US-2020-128398,2/5/2020,08/05/2020,Standard Processing
1662,CA-2020-144526,30/4/2020,08/05/2020,Standard Processing
1663,CA-2020-144526,30/4/2020,08/05/2020,Standard Processing
3410,US-2020-150847,30/4/2020,08/05/2020,Standard Processing
8235,CA-2020-102204,1/5/2020,08/05/2020,Standard Processing
8236,CA-2020-102204,1/5/2020,08/05/2020,Standard Processing
8237,CA-2020-102204,1/5/2020,08/05/2020,Standard Processing
4127,CA-2020-156769,6/5/2020,11/05/2020,Express
7393,CA-2020-147844,2/5/2020,11/05/2020,Standard Processing
7394,CA-2020-147844,2/5/2020,11/05/2020,Standard Processing
7395,CA-2020-147844,2/5/2020,11/05/2020,Standard Processing
7609,CA-2020-163209,3/5/2020,11/05/2020,Standard Processing
7610,CA-2020-163209,3/5/2020,11/05/2020,Standard Processing
2467,CA-2020-128755,4/5/2020,11/05/2020,Standard Processing
2468,CA-2020-128755,4/5/2020,11/05/2020,Standard Processing
2469,CA-2020-128755,4/5/2020,11/05/2020,Standard Processing
2470,CA-2020-128755,4/5/2020,11/05/2020,Standard Processing
8281,CA-2020-134810,9/5/2020,13/05/2020,Express
8282,CA-2020-134810,9/5/2020,13/05/2020,Express
8417,CA-2020-118199,9/5/2020,13/05/2020,Express
8418,CA-2020-118199,9/5/2020,13/05/2020,Express
8419,CA-2020-118199,9/5/2020,13/05/2020,Express
8420,CA-2020-118199,9/5/2020,13/05/2020,Express
8421,CA-2020-118199,9/5/2020,13/05/2020,Express
4122,CA-2020-133823,11/5/2020,13/05/2020,Express
4123,CA-2020-133823,11/5/2020,13/05/2020,Express
4124,CA-2020-133823,11/5/2020,13/05/2020,Express
5012,US-2020-139647,11/5/2020,13/05/2020,Express
3632,CA-2020-132178,3/5/2020,13/05/2020,Standard Processing
3633,CA-2020-132178,3/5/2020,13/05/2020,Standard Processing
9994,CA-2020-119914,4/5/2020,13/05/2020,Standard Processing
7676,CA-2020-133487,6/5/2020,13/05/2020,Standard Processing
9520,US-2020-104451,8/5/2020,13/05/2020,Standard Processing
9601,CA-2020-107797,8/5/2020,13/05/2020,Standard Processing
8352,CA-2020-132199,3/5/2020,13/05/2020,Standard Processing
8353,CA-2020-132199,3/5/2020,13/05/2020,Standard Processing
8354,CA-2020-132199,3/5/2020,13/05/2020,Standard Processing
8355,CA-2020-132199,3/5/2020,13/05/2020,Standard Processing
8356,CA-2020-132199,3/5/2020,13/05/2020,Standard Processing
1353,CA-2020-162978,4/5/2020,13/05/2020,Standard Processing
1354,CA-2020-162978,4/5/2020,13/05/2020,Standard Processing
1355,CA-2020-162978,4/5/2020,13/05/2020,Standard Processing
2958,CA-2020-168900,4/5/2020,13/05/2020,Standard Processing
7178,CA-2020-133067,4/5/2020,13/05/2020,Standard Processing
7179,CA-2020-133067,4/5/2020,13/05/2020,Standard Processing
5192,US-2020-141943,5/5/2020,13/05/2020,Standard Processing
6264,CA-2020-160724,5/5/2020,13/05/2020,Standard Processing
1971,CA-2020-140242,6/5/2020,13/05/2020,Standard Processing
1972,CA-2020-140242,6/5/2020,13/05/2020,Standard Processing
4669,US-2020-133200,6/5/2020,13/05/2020,Standard Processing
4670,US-2020-133200,6/5/2020,13/05/2020,Standard Processing
4671,US-2020-133200,6/5/2020,13/05/2020,Standard Processing
8442,CA-2020-145779,6/5/2020,13/05/2020,Standard Processing
9923,US-2020-162124,6/5/2020,13/05/2020,Standard Processing
3828,CA-2020-141733,7/5/2020,13/05/2020,Standard Processing
3829,CA-2020-141733,7/5/2020,13/05/2020,Standard Processing
3830,CA-2020-141733,7/5/2020,13/05/2020,Standard Processing
3831,CA-2020-141733,7/5/2020,13/05/2020,Standard Processing
5001,CA-2020-159688,7/5/2020,13/05/2020,Standard Processing
9374,CA-2020-102820,7/5/2020,13/05/2020,Standard Processing
1596,CA-2020-149181,8/5/2020,13/05/2020,Standard Processing
3274,CA-2020-133865,8/5/2020,13/05/2020,Standard Processing
4471,CA-2020-156895,8/5/2020,13/05/2020,Standard Processing
814,CA-2020-143686,14/5/2020,15/05/2020,Express
815,CA-2020-143686,14/5/2020,15/05/2020,Express
6408,CA-2020-161774,14/5/2020,15/05/2020,Express
6409,CA-2020-161774,14/5/2020,15/05/2020,Express
6410,CA-2020-161774,14/5/2020,15/05/2020,Express
6411,CA-2020-161774,14/5/2020,15/05/2020,Express
6412,CA-2020-161774,14/5/2020,15/05/2020,Express
6667,CA-2020-122175,12/5/2020,15/05/2020,Standard Processing
6668,CA-2020-122175,12/5/2020,15/05/2020,Standard Processing
6669,CA-2020-122175,12/5/2020,15/05/2020,Standard Processing
6670,CA-2020-122175,12/5/2020,15/05/2020,Standard Processing
6459,US-2020-133361,14/5/2020,18/05/2020,Express
6460,US-2020-133361,14/5/2020,18/05/2020,Express
6461,US-2020-133361,14/5/2020,18/05/2020,Express
6462,US-2020-133361,14/5/2020,18/05/2020,Express
6463,US-2020-133361,14/5/2020,18/05/2020,Express
6464,US-2020-133361,14/5/2020,18/05/2020,Express
1857,US-2020-158218,12/5/2020,18/05/2020,Standard Processing
1858,US-2020-158218,12/5/2020,18/05/2020,Standard Processing
4093,CA-2020-166576,16/5/2020,20/05/2020,Express
4423,CA-2020-159464,18/5/2020,20/05/2020,Express
4424,CA-2020-159464,18/5/2020,20/05/2020,Express
4425,CA-2020-159464,18/5/2020,20/05/2020,Express
4426,CA-2020-159464,18/5/2020,20/05/2020,Express
4427,CA-2020-159464,18/5/2020,20/05/2020,Express
4715,CA-2020-121643,18/5/2020,20/05/2020,Express
5053,US-2020-120607,19/5/2020,20/05/2020,Express
6907,CA-2020-149468,20/5/2020,20/05/2020,Express
7316,CA-2020-115322,11/5/2020,20/05/2020,Standard Processing
8336,CA-2020-161655,13/5/2020,20/05/2020,Standard Processing
957,CA-2020-102414,15/5/2020,20/05/2020,Standard Processing
958,CA-2020-102414,15/5/2020,20/05/2020,Standard Processing
959,CA-2020-102414,15/5/2020,20/05/2020,Standard Processing
4700,CA-2020-140298,11/5/2020,20/05/2020,Standard Processing
4701,CA-2020-140298,11/5/2020,20/05/2020,Standard Processing
4702,CA-2020-140298,11/5/2020,20/05/2020,Standard Processing
4703,CA-2020-140298,11/5/2020,20/05/2020,Standard Processing
3762,CA-2020-104577,12/5/2020,20/05/2020,Standard Processing
5804,US-2020-106796,12/5/2020,20/05/2020,Standard Processing
5821,CA-2020-117632,12/5/2020,20/05/2020,Standard Processing
5822,CA-2020-117632,12/5/2020,20/05/2020,Standard Processing
5823,CA-2020-117632,12/5/2020,20/05/2020,Standard Processing
5824,CA-2020-117632,12/5/2020,20/05/2020,Standard Processing
6281,CA-2020-152226,12/5/2020,20/05/2020,Standard Processing
2595,CA-2020-149048,13/5/2020,20/05/2020,Standard Processing
2596,CA-2020-149048,13/5/2020,20/05/2020,Standard Processing
2597,CA-2020-149048,13/5/2020,20/05/2020,Standard Processing
2598,CA-2020-149048,13/5/2020,20/05/2020,Standard Processing
2599,CA-2020-149048,13/5/2020,20/05/2020,Standard Processing
8622,CA-2020-104318,13/5/2020,20/05/2020,Standard Processing
9000,CA-2020-137785,13/5/2020,20/05/2020,Standard Processing
4161,CA-2020-115546,14/5/2020,20/05/2020,Standard Processing
4162,CA-2020-115546,14/5/2020,20/05/2020,Standard Processing
4649,CA-2020-129357,14/5/2020,20/05/2020,Standard Processing
4650,CA-2020-129357,14/5/2020,20/05/2020,Standard Processing
6545,US-2020-154872,14/5/2020,20/05/2020,Standard Processing
6546,US-2020-154872,14/5/2020,20/05/2020,Standard Processing
6547,US-2020-154872,14/5/2020,20/05/2020,Standard Processing
3625,CA-2020-113530,19/5/2020,22/05/2020,Standard Processing
3626,CA-2020-113530,19/5/2020,22/05/2020,Standard Processing
3627,CA-2020-113530,19/5/2020,22/05/2020,Standard Processing
3628,CA-2020-113530,19/5/2020,22/05/2020,Standard Processing
2431,CA-2020-100748,13/5/2020,22/05/2020,Standard Processing
1245,CA-2020-133641,14/5/2020,22/05/2020,Standard Processing
2632,US-2020-110604,15/5/2020,22/05/2020,Standard Processing
2633,US-2020-110604,15/5/2020,22/05/2020,Standard Processing
2634,US-2020-110604,15/5/2020,22/05/2020,Standard Processing
5510,US-2020-152569,15/5/2020,22/05/2020,Standard Processing
5511,US-2020-152569,15/5/2020,22/05/2020,Standard Processing
7245,US-2020-151127,22/5/2020,26/05/2020,Express
8013,CA-2020-120168,25/5/2020,26/05/2020,Express
8014,CA-2020-120168,25/5/2020,26/05/2020,Express
8015,CA-2020-120168,25/5/2020,26/05/2020,Express
8016,CA-2020-120168,25/5/2020,26/05/2020,Express
5222,CA-2020-117401,18/5/2020,26/05/2020,Standard Processing
5223,CA-2020-117401,18/5/2020,26/05/2020,Standard Processing
5224,CA-2020-117401,18/5/2020,26/05/2020,Standard Processing
4363,CA-2020-111332,20/5/2020,26/05/2020,Standard Processing
4364,CA-2020-111332,20/5/2020,26/05/2020,Standard Processing
4365,CA-2020-111332,20/5/2020,26/05/2020,Standard Processing
4366,CA-2020-111332,20/5/2020,26/05/2020,Standard Processing
4367,CA-2020-111332,20/5/2020,26/05/2020,Standard Processing
2844,CA-2020-112865,18/5/2020,26/05/2020,Standard Processing
8183,CA-2020-155642,18/5/2020,26/05/2020,Standard Processing
8184,CA-2020-155642,18/5/2020,26/05/2020,Standard Processing
6044,CA-2020-145702,19/5/2020,27/05/2020,Standard Processing
6045,CA-2020-145702,19/5/2020,27/05/2020,Standard Processing
6467,CA-2020-153080,22/5/2020,27/05/2020,Standard Processing
3941,CA-2020-117863,18/5/2020,27/05/2020,Standard Processing
3942,CA-2020-117863,18/5/2020,27/05/2020,Standard Processing
4187,CA-2020-112536,18/5/2020,27/05/2020,Standard Processing
4188,CA-2020-112536,18/5/2020,27/05/2020,Standard Processing
4189,CA-2020-112536,18/5/2020,27/05/2020,Standard Processing
628,CA-2020-153787,19/5/2020,27/05/2020,Standard Processing
713,US-2020-100048,19/5/2020,27/05/2020,Standard Processing
714,US-2020-100048,19/5/2020,27/05/2020,Standard Processing
715,US-2020-100048,19/5/2020,27/05/2020,Standard Processing
2859,CA-2020-138975,19/5/2020,27/05/2020,Standard Processing
2860,CA-2020-138975,19/5/2020,27/05/2020,Standard Processing
2861,CA-2020-138975,19/5/2020,27/05/2020,Standard Processing
2862,CA-2020-138975,19/5/2020,27/05/2020,Standard Processing
5454,US-2020-108700,19/5/2020,27/05/2020,Standard Processing
5939,CA-2020-122077,19/5/2020,27/05/2020,Standard Processing
5940,CA-2020-122077,19/5/2020,27/05/2020,Standard Processing
6369,US-2020-147998,19/5/2020,27/05/2020,Standard Processing
9011,CA-2020-127803,19/5/2020,27/05/2020,Standard Processing
6068,CA-2020-166695,20/5/2020,27/05/2020,Standard Processing
6069,CA-2020-166695,20/5/2020,27/05/2020,Standard Processing
6070,CA-2020-166695,20/5/2020,27/05/2020,Standard Processing
9143,US-2020-166688,20/5/2020,27/05/2020,Standard Processing
9144,US-2020-166688,20/5/2020,27/05/2020,Standard Processing
9145,US-2020-166688,20/5/2020,27/05/2020,Standard Processing
989,CA-2020-167899,21/5/2020,27/05/2020,Standard Processing
990,CA-2020-167899,21/5/2020,27/05/2020,Standard Processing
5540,US-2020-150595,22/5/2020,27/05/2020,Standard Processing
5541,US-2020-150595,22/5/2020,27/05/2020,Standard Processing
5542,US-2020-150595,22/5/2020,27/05/2020,Standard Processing
9247,CA-2020-130106,22/5/2020,27/05/2020,Standard Processing
9248,CA-2020-130106,22/5/2020,27/05/2020,Standard Processing
4510,CA-2020-167003,23/5/2020,27/05/2020,Standard Processing
7000,CA-2020-123687,26/5/2020,29/05/2020,Express
7001,CA-2020-123687,26/5/2020,29/05/2020,Express
6436,US-2020-116897,27/5/2020,29/05/2020,Express
6437,US-2020-116897,27/5/2020,29/05/2020,Express
6438,US-2020-116897,27/5/2020,29/05/2020,Express
3943,CA-2020-160458,27/5/2020,01/06/2020,Standard Processing
4872,CA-2020-164042,23/5/2020,01/06/2020,Standard Processing
4873,CA-2020-164042,23/5/2020,01/06/2020,Standard Processing
4874,CA-2020-164042,23/5/2020,01/06/2020,Standard Processing
4875,CA-2020-164042,23/5/2020,01/06/2020,Standard Processing
6671,CA-2020-161088,25/5/2020,01/06/2020,Standard Processing
6402,CA-2020-125472,30/5/2020,03/06/2020,Express
6403,CA-2020-125472,30/5/2020,03/06/2020,Express
6404,CA-2020-125472,30/5/2020,03/06/2020,Express
4838,CA-2020-106831,1/6/2020,03/06/2020,Express
4839,CA-2020-106831,1/6/2020,03/06/2020,Express
4840,CA-2020-106831,1/6/2020,03/06/2020,Express
4769,CA-2020-158883,2/6/2020,03/06/2020,Express
86,CA-2020-140088,28/5/2020,03/06/2020,Standard Processing
6242,CA-2020-141572,28/5/2020,03/06/2020,Standard Processing
8457,US-2020-118556,28/5/2020,03/06/2020,Standard Processing
8458,US-2020-118556,28/5/2020,03/06/2020,Standard Processing
9128,CA-2020-112473,25/5/2020,03/06/2020,Standard Processing
9067,CA-2020-152968,26/5/2020,03/06/2020,Standard Processing
9438,CA-2020-107853,26/5/2020,03/06/2020,Standard Processing
3082,US-2020-132297,27/5/2020,03/06/2020,Standard Processing
3083,US-2020-132297,27/5/2020,03/06/2020,Standard Processing
5376,CA-2020-134152,27/5/2020,03/06/2020,Standard Processing
5377,CA-2020-134152,27/5/2020,03/06/2020,Standard Processing
2434,US-2020-112613,28/5/2020,03/06/2020,Standard Processing
8786,CA-2020-145765,28/5/2020,03/06/2020,Standard Processing
8787,CA-2020-145765,28/5/2020,03/06/2020,Standard Processing
8788,CA-2020-145765,28/5/2020,03/06/2020,Standard Processing
9132,CA-2020-100055,28/5/2020,03/06/2020,Standard Processing
9133,CA-2020-100055,28/5/2020,03/06/2020,Standard Processing
9295,CA-2020-161340,28/5/2020,03/06/2020,Standard Processing
9296,CA-2020-161340,28/5/2020,03/06/2020,Standard Processing
3717,CA-2020-144568,29/5/2020,03/06/2020,Standard Processing
8811,CA-2020-120614,30/5/2020,03/06/2020,Standard Processing
5874,CA-2020-133095,4/6/2020,05/06/2020,Express
5875,CA-2020-133095,4/6/2020,05/06/2020,Express
9948,CA-2020-121559,1/6/2020,05/06/2020,Standard Processing
9949,CA-2020-121559,1/6/2020,05/06/2020,Standard Processing
9950,CA-2020-121559,1/6/2020,05/06/2020,Standard Processing
9951,CA-2020-121559,1/6/2020,05/06/2020,Standard Processing
9952,CA-2020-121559,1/6/2020,05/06/2020,Standard Processing
9448,CA-2020-136882,27/5/2020,05/06/2020,Standard Processing
9457,CA-2020-151855,27/5/2020,05/06/2020,Standard Processing
9458,CA-2020-151855,27/5/2020,05/06/2020,Standard Processing
371,CA-2020-104745,29/5/2020,05/06/2020,Standard Processing
372,CA-2020-104745,29/5/2020,05/06/2020,Standard Processing
6248,CA-2020-121580,29/5/2020,05/06/2020,Standard Processing
6249,CA-2020-121580,29/5/2020,05/06/2020,Standard Processing
6250,CA-2020-121580,29/5/2020,05/06/2020,Standard Processing
6251,CA-2020-121580,29/5/2020,05/06/2020,Standard Processing
3912,CA-2020-126788,5/6/2020,08/06/2020,Express
9513,CA-2020-142461,30/5/2020,08/06/2020,Standard Processing
2288,US-2020-112928,1/6/2020,08/06/2020,Standard Processing
